ansérin	ansérine	ansérins	ansérines
antagonique	antagonique	antagoniques	antagoniques
antagoniste	antagoniste	antagonistes	antagonistes
antalgique	antalgique	antalgiques	antalgiques
antarctique	antarctique	antarctiques	antarctiques
antenais	antenaise	antenais	antenaises
anthropique	anthropique	anthropiques	anthropiques
anthropocentrique	anthropocentrique	anthropocentriques	anthropocentriques
anthropologique	anthropologique	anthropologiques	anthropologiques
anthropomorphe	anthropomorphe	anthropomorphes	anthropomorphes
anthropomorphique	anthropomorphique	anthropomorphiques	anthropomorphiques
anthropométrique	anthropométrique	anthropométriques	anthropométriques
anthropoïde	anthropoïde	anthropoïdes	anthropoïdes
anti-scientifique	anti-scientifique	anti-scientifiques	anti-scientifiques
anti-sous-marin	anti-sous-marine	anti-sous-marins	anti-sous-marines
anti-spam	anti-spam	anti-spams	anti-spams
antialcoolique	antialcoolique	antialcooliques	antialcooliques
antiallergique	antiallergique	antiallergiques	antiallergiques
antiamaril	antiamarile	antiamarils	antiamariles
antiasthmatique	antiasthmatique	antiasthmatiques	antiasthmatiques
antiatomique	antiatomique	antiatomiques	antiatomiques
antiaérien	antiaérienne	antiaériens	antiaériennes
antibiotique	antibiotique	antibiotiques	antibiotiques
antibrouillé	antibrouillée	antibrouillés	antibrouillées
anticancéreux	anticancéreuse	anticancéreux	anticancéreuses
anticapitaliste	anticapitaliste	anticapitalistes	anticapitalistes
anticasseur	anticasseur	anticasseurs	anticasseurs
antichar	antichar	antichars	antichars
anticipant	anticipante	anticipants	anticipantes
anticipateur	anticipatrice	anticipateurs	anticipatrices
anticipatif	anticipative	anticipatifs	anticipatives
anticipatoire	anticipatoire	anticipatoires	anticipatoires
anticipé	anticipée	anticipés	anticipées
anticlinal	anticlinale	anticlinaux	anticlinales
anticlérical	anticléricale	anticléricaux	anticléricales
anticoagulant	anticoagulante	anticoagulants	anticoagulantes
anticolonialiste	anticolonialiste	anticolonialistes	anticolonialistes
anticommuniste	anticommuniste	anticommunistes	anticommunistes
anticonceptionnel	anticonceptionnelle	anticonceptionnels	anticonceptionnelles
anticonformiste	anticonformiste	anticonformistes	anticonformistes
anticonjoncturel	anticonjoncturelle	anticonjoncturels	anticonjoncturelles
anticonstitutionnel	anticonstitutionnelle	anticonstitutionnels	anticonstitutionnelles
anticryptogamique	anticryptogamique	anticryptogamiques	anticryptogamiques
anticyclique	anticyclique	anticycliques	anticycliques
anticyclonal	anticyclonale	anticyclonaux	anticyclonales
anticyclonique	anticyclonique	anticycloniques	anticycloniques
antidaté	antidatée	antidatés	antidatées
antidiphtérique	antidiphtérique	antidiphtériques	antidiphtériques
antidéflagrant	antidéflagrante	antidéflagrants	antidéflagrantes
antidémocratique	antidémocratique	antidémocratiques	antidémocratiques
antidépresseur	antidépresseur	antidépresseurs	antidépresseurs
antidérapant	antidérapante	antidérapants	antidérapantes
antidétonant	antidétonante	antidétonants	antidétonantes
antiesclavagiste	antiesclavagiste	antiesclavagistes	antiesclavagistes
antifasciste	antifasciste	antifascistes	antifascistes
antigel	antigel	antigels	antigels
antigouvernemental	antigouvernementale	antigouvernementaux	antigouvernementales
antigravitationnel	antigravitationnelle	antigravitationnels	antigravitationnelles
antihistaminique	antihistaminique	antihistaminiques	antihistaminiques
antihygiénique	antihygiénique	antihygiéniques	antihygiéniques
antilibéral	antilibérale	antilibéraux	antilibérales
antilithique	antilithique	antilithiques	antilithiques
antillais	antillaise	antillais	antillaises
antimigraineux	antimigraineuse	antimigraineux	antimigraineuses
antimilitariste	antimilitariste	antimilitaristes	antimilitaristes
antimissile	antimissile	antimissiles	antimissiles
antimitotique	antimitotique	antimitotiques	antimitotiques
antimonarchique	antimonarchique	antimonarchiques	antimonarchiques
antimonarchiste	antimonarchiste	antimonarchistes	antimonarchistes
antimonial	antimoniale	antimoniaux	antimoniales
antimycotique	antimycotique	antimycotiques	antimycotiques
antinational	antinationale	antinationaux	antinationales
antinaturel	antinaturelle	antinaturels	antinaturelles
antinazi	antinazie	antinazis	antinazies
antinomique	antinomique	antinomiques	antinomiques
antinucléaire	antinucléaire	antinucléaires	antinucléaires
antinévralgique	antinévralgique	antinévralgiques	antinévralgiques
antioxydant	antioxydante	antioxydants	antioxydantes
antipaludique	antipaludique	antipaludiques	antipaludiques
antipaludéen	antipaludéenne	antipaludéens	antipaludéennes
antiparallèle	antiparallèle	antiparallèles	antiparallèles
antiparasite	antiparasite	antiparasites	antiparasites
antiparlementaire	antiparlementaire	antiparlementaires	antiparlementaires
antipathique	antipathique	antipathiques	antipathiques
antipatriotique	antipatriotique	antipatriotiques	antipatriotiques
antiphlogistique	antiphlogistique	antiphlogistiques	antiphlogistiques
antipoliomyélitique	antipoliomyélitique	antipoliomyélitiques	antipoliomyélitiques
antipyrétique	antipyrétique	antipyrétiques	antipyrétiques
antipéristaltique	antipéristaltique	antipéristaltiques	antipéristaltiques
antique	antique	antiques	antiques
antirabique	antirabique	antirabiques	antirabiques
antirachitique	antirachitique	antirachitiques	antirachitiques
antiraciste	antiraciste	antiracistes	antiracistes
antirationnel	antirationnelle	antirationnels	antirationnelles
antireligieux	antireligieuse	antireligieux	antireligieuses
antiréglementaire	antiréglementaire	antiréglementaires	antiréglementaires
antirépublicain	antirépublicaine	antirépublicains	antirépublicaines
antirétroviral	antirétrovirale	antirétroviraux	antirétrovirales
antirévisionniste	antirévisionniste	antirévisionnistes	antirévisionnistes
antiscorbutique	antiscorbutique	antiscorbutiques	antiscorbutiques
antiseptique	antiseptique	antiseptiques	antiseptiques
antisocial	antisociale	antisociaux	antisociales
antispasmodique	antispasmodique	antispasmodiques	antispasmodiques
antisportif	antisportive	antisportifs	antisportives
antisymétrique	antisymétrique	antisymétriques	antisymétriques
antisyphilitique	antisyphilitique	antisyphilitiques	antisyphilitiques
antiségrégationniste	antiségrégationniste	antiségrégationnistes	antiségrégationnistes
antisémite	antisémite	antisémites	antisémites
antithermique	antithermique	antithermiques	antithermiques
antithétique	antithétique	antithétiques	antithétiques
antitoxique	antitoxique	antitoxiques	antitoxiques
antituberculeux	antituberculeuse	antituberculeux	antituberculeuses
antityphique	antityphique	antityphiques	antityphiques
antitétanique	antitétanique	antitétaniques	antitétaniques
antivariolique	antivariolique	antivarioliques	antivarioliques
antivenimeux	antivenimeuse	antivenimeux	antivenimeuses
antivénéneux	antivénéneuse	antivénéneux	antivénéneuses
antécédent	antécédente	antécédents	antécédentes
antédiluvien	antédiluvienne	antédiluviens	antédiluviennes
antépénultième	antépénultième	antépénultièmes	antépénultièmes
antérieur	antérieure	antérieurs	antérieures
antérograde	antérograde	antérogrades	antérogrades
anversois	anversoise	anversois	anversoises
anxieux	anxieuse	anxieux	anxieuses
anxiolytique	anxiolytique	anxiolytiques	anxiolytiques
anémiant	anémiante	anémiants	anémiantes
anémique	anémique	anémiques	anémiques
anémié	anémiée	anémiés	anémiées
anémochore	anémochore	anémochores	anémochores
anémophile	anémophile	anémophiles	anémophiles
anéroïde	anéroïde	anéroïdes	anéroïdes
anévrismal	anévrismale	anévrismaux	anévrismales
aortique	aortique	aortiques	aortiques
aoûté	aoûtée	aoûtés	aoûtées
apache	apache	apaches	apaches
apagogique	apagogique	apagogiques	apagogiques
apaisant	apaisante	apaisants	apaisantes
apathique	apathique	apathiques	apathiques
apatride	apatride	apatrides	apatrides
apercevable	apercevable	apercevables	apercevables
apeuré	apeurée	apeurés	apeurées
aphasique	aphasique	aphasiques	aphasiques
aphone	aphone	aphones	aphones
aphoristique	aphoristique	aphoristiques	aphoristiques
aphrodisiaque	aphrodisiaque	aphrodisiaques	aphrodisiaques
aphteux	aphteuse	aphteux	aphteuses
aphylle	aphylle	aphylles	aphylles
apical	apicale	apicaux	apicales
apicole	apicole	apicoles	apicoles
aplanétique	aplanétique	aplanétiques	aplanétiques
aplasique	aplasique	aplasiques	aplasiques
aplati	aplatie	aplatis	aplaties
apocalyptique	apocalyptique	apocalyptiques	apocalyptiques
apocarpique	apocarpique	apocarpiques	apocarpiques
apocryphe	apocryphe	apocryphes	apocryphes
apode	apode	apodes	apodes
apodictique	apodictique	apodictiques	apodictiques
apolitique	apolitique	apolitiques	apolitiques
apollinien	apollinienne	apolliniens	apolliniennes
apologétique	apologétique	apologétiques	apologétiques
aponévrotique	aponévrotique	aponévrotiques	aponévrotiques
apophysaire	apophysaire	apophysaires	apophysaires
apoplectique	apoplectique	apoplectiques	apoplectiques
aporétique	aporétique	aporétiques	aporétiques
apostat	apostat	apostats	apostats
apostolique	apostolique	apostoliques	apostoliques
appalachien	appalachienne	appalachiens	appalachiennes
apparent	apparente	apparents	apparentes
apparenté	apparentée	apparentés	apparentées
apparié	appariée	appariés	appariées
appartenant	appartenante	appartenants	appartenantes
appelant	appelante	appelants	appelantes
appellatif	appellative	appellatifs	appellatives
appelé	appelée	appelés	appelées
appendiculaire	appendiculaire	appendiculaires	appendiculaires
applicable	applicable	applicables	applicables
applicateur	applicatrice	applicateurs	applicatrices
applicatif	applicative	applicatifs	applicatives
appliqué	appliquée	appliqués	appliquées
appointé	appointée	appointés	appointées
apporteur	apporteuse	apporteurs	apporteuses
apposé	apposée	apposés	apposées
apprimé	apprimée	apprimés	apprimées
apprivoisable	apprivoisable	apprivoisables	apprivoisables
apprivoiseur	apprivoiseuse	apprivoiseurs	apprivoiseuses
apprivoisé	apprivoisée	apprivoisés	apprivoisées
approbateur	approbatrice	approbateurs	approbatrices
approbatif	approbative	approbatifs	approbatives
approchable	approchable	approchables	approchables
approchant	approchante	approchants	approchantes
approché	approchée	approchés	approchées
approfondi	approfondie	approfondis	approfondies
appropriable	appropriable	appropriables	appropriables
approprié	appropriée	appropriés	appropriées
approuvable	approuvable	approuvables	approuvables
approuvé	approuvée	approuvés	approuvées
approvisionneur	approvisionneuse	approvisionneurs	approvisionneuses
approximatif	approximative	approximatifs	approximatives
appréciable	appréciable	appréciables	appréciables
appréciateur	appréciatrice	appréciateurs	appréciatrices
appréciatif	appréciative	appréciatifs	appréciatives
appréhensif	appréhensive	appréhensifs	appréhensives
apprêté	apprêtée	apprêtés	apprêtées
appuyé	appuyée	appuyés	appuyées
appétissant	appétissante	appétissants	appétissantes
apragmatique	apragmatique	apragmatiques	apragmatiques
apraxique	apraxique	apraxiques	apraxiques
apriorique	apriorique	aprioriques	aprioriques
aprioriste	aprioriste	aprioristes	aprioristes
apriste	apriste	apristes	apristes
apte	apte	aptes	aptes
aptère	aptère	aptères	aptères
apériteur	apéritrice	apériteurs	apéritrices
apéritif	apéritive	apéritifs	apéritives
apétale	apétale	apétales	apétales
aquafortiste	aquafortiste	aquafortistes	aquafortistes
aquatique	aquatique	aquatiques	aquatiques
aqueux	aqueuse	aqueux	aqueuses
aquicole	aquicole	aquicoles	aquicoles
aquifère	aquifère	aquifères	aquifères
aquilin	aquiline	aquilins	aquilines
aquisextain	aquisextaine	aquisextains	aquisextaines
aquitain	aquitaine	aquitains	aquitaines
arabe	arabe	arabes	arabes
arabique	arabique	arabiques	arabiques
arabisant	arabisante	arabisants	arabisantes
arabiste	arabiste	arabistes	arabistes
arable	arable	arables	arables
arabophone	arabophone	arabophones	arabophones
arachnoïde	arachnoïde	arachnoïdes	arachnoïdes
arachnéen	arachnéenne	arachnéens	arachnéennes
aragonais	aragonaise	aragonais	aragonaises
araméen	araméenne	araméens	araméennes
aratoire	aratoire	aratoires	aratoires
arbitragiste	arbitragiste	arbitragistes	arbitragistes
arbitraire	arbitraire	arbitraires	arbitraires
arbitral	arbitrale	arbitraux	arbitrales
arboisien	arboisienne	arboisiens	arboisiennes
arborescent	arborescente	arborescents	arborescentes
arboricole	arboricole	arboricoles	arboricoles
arborisé	arborisée	arborisés	arborisées
arboré	arborée	arborés	arborées
arbustif	arbustive	arbustifs	arbustives
arcadien	arcadienne	arcadiens	arcadiennes
archangélique	archangélique	archangéliques	archangéliques
archanthropien	archanthropienne	archanthropiens	archanthropiennes
archaïque	archaïque	archaïques	archaïques
archaïsant	archaïsante	archaïsants	archaïsantes
archidiocésain	archidiocésaine	archidiocésains	archidiocésaines
archimédien	archimédienne	archimédiens	archimédiennes
archiplein	archipleine	archipleins	archipleines
archipresbytéral	archipresbytérale	archipresbytéraux	archipresbytérales
architectonique	architectonique	architectoniques	architectoniques
architectural	architecturale	architecturaux	architecturales
architecturé	architecturée	architecturés	architecturées
archivistique	archivistique	archivistiques	archivistiques
archiépiscopal	archiépiscopale	archiépiscopaux	archiépiscopales
archéen	archéenne	archéens	archéennes
archéologique	archéologique	archéologiques	archéologiques
archétypal	archétypale	archétypaux	archétypales
archétypique	archétypique	archétypiques	archétypiques
arctique	arctique	arctiques	arctiques
ardennais	ardennaise	ardennais	ardennaises
ardent	ardente	ardents	ardentes
ardoisier	ardoisière	ardoisiers	ardoisières
ardoisé	ardoisée	ardoisés	ardoisées
ardu	ardue	ardus	ardues
ardéchois	ardéchoise	ardéchois	ardéchoises
areligieux	areligieuse	areligieux	areligieuses
argentifère	argentifère	argentifères	argentifères
argentin	argentine	argentins	argentines
argentique	argentique	argentiques	argentiques
argenté	argentée	argentés	argentées
argien	argienne	argiens	argiennes
argilacé	argilacée	argilacés	argilacées
argileux	argileuse	argileux	argileuses
argilique	argilique	argiliques	argiliques
argotique	argotique	argotiques	argotiques
argumentaire	argumentaire	argumentaires	argumentaires
argumentatif	argumentative	argumentatifs	argumentatives
argyrophile	argyrophile	argyrophiles	argyrophiles
aride	aride	arides	arides
arien	arienne	ariens	ariennes
arillé	arillée	arillés	arillées
aristo	aristo	aristos	aristos
aristocrate	aristocrate	aristocrates	aristocrates
aristocratique	aristocratique	aristocratiques	aristocratiques
aristophanesque	aristophanesque	aristophanesques	aristophanesques
aristotélicien	aristotélicienne	aristotéliciens	aristotéliciennes
aristotélique	aristotélique	aristotéliques	aristotéliques
arithmétique	arithmétique	arithmétiques	arithmétiques
ariégeois	ariégeoise	ariégeois	ariégeoises
arlésien	arlésienne	arlésiens	arlésiennes
armillaire	armillaire	armillaires	armillaires
arminien	arminienne	arminiens	arminiennes
armoirié	armoiriée	armoiriés	armoiriées
armorial	armoriale	armoriaux	armoriales
armoricain	armoricaine	armoricains	armoricaines
armorié	armoriée	armoriés	armoriées
armé	armée	armés	armées
arménien	arménienne	arméniens	arméniennes
aromal	aromale	aromals	aromales
aromatique	aromatique	aromatiques	aromatiques
aromatisant	aromatisante	aromatisants	aromatisantes
arpenteur	arpenteuse	arpenteurs	arpenteuses
arpégé	arpégée	arpégés	arpégées
arqué	arquée	arqués	arquées
arrageois	arrageoise	arrageois	arrageoises
