domain	NOUN	domaine
element	NOUN	éléments
minnesota	PROPN	minnesota
nov	PROPN	novembre
sydney	NOUN	sydney
ministry	NOUN	ministère
blood	NOUN	sang
distance	NOUN	distance
bottom	NOUN	fond
boy	NOUN	garçons
potential	NOUN	potentialités
toronto	PROPN	toronto
infantry	NOUN	infanterie
jun	PROPN	juin
formerly	ADV	anciennement
oct	PROPN	octobre
conflict	NOUN	conflits
worker	NOUN	ouvriers
steve	VERB	steve
philadelphia	VERB	philadelphie
der	PROPN	der
nationality	NOUN	nationalité
dispute	VERB	contestation
scene	NOUN	scène
method	NOUN	méthode
berlin	PROPN	berlin
condition	NOUN	conditions
arm	NOUN	bras
discover	VERB	découvert
iron	NOUN	fer
extend	VERB	prolongée
otherwise	ADV	autrement
positive	ADJ	positive
santa	PROPN	santa
imperial	ADJ	impérial
compose	VERB	composée
ball	NOUN	boule
width	VERB	largeur
quickly	ADV	rapidement
correct	ADJ	exact
responsible	ADJ	responsable
possibly	ADV	éventuellement
indiana	PROPN	indiana
soldier	NOUN	soldats
korean	ADJ	coréens
genre	NOUN	genre
fish	NOUN	poissons
senate	PROPN	sénat
gun	NOUN	fusil
check	VERB	cocher
rename	VERB	rebaptisée
sweden	VERB	suède
consist	VERB	consiste
heritage	NOUN	héritage
tag	VERB	étiquette
primarily	ADV	principalement
doctor	NOUN	médecin
lie	NOUN	lies
inc	PROPN	inc
crime	NOUN	délit
liberal	ADJ	libéral
stand	VERB	stand
bob	PROPN	bob
industrial	ADJ	industrielle
answer	NOUN	réponse
split	VERB	diviser
apr	VERB	apr
sex	NOUN	sexe
mix	VERB	mélangé
personnel	NOUN	personnel
rail	NOUN	ferroviaire
premier	NOUN	premier
approach	NOUN	approche
wisconsin	PROPN	wisconsin
sentence	VERB	phrase
root	NOUN	root
comic_strip	NOUN	comics
earn	VERB	méritée
specifically	ADV	spécifiquement
horse	NOUN	chevaux
actual	ADJ	réelle
contribution	NOUN	contributions
lieutenant	NOUN	lieutenant
wood	NOUN	bois
initial	ADJ	initiale
origin	NOUN	origine
environment	NOUN	environnement
pretty	ADV	joli
rank	NOUN	grade
bus	NOUN	bus
gas	NOUN	gaz
direction	NOUN	direction
guide	VERB	guide
resource	NOUN	ressources
accept	VERB	acceptées
animal	NOUN	animaux
nor	CCONJ	nor
jim	PROPN	jim
cambridge	NOUN	cambridge
composer	NOUN	compositeur
agency	NOUN	agence
reserve	VERB	réserve
atlantic	PROPN	atlantique
supreme	PROPN	supreme
weight	NOUN	poids
jackson	PROPN	jackson
widely	ADV	largement
rise	VERB	rose
treatment	NOUN	traitement
andrew	PROPN	andrew
trial	NOUN	essai
expand	VERB	élargi
daniel	NOUN	daniel
certainly	ADV	assurément
info	NOUN	info
fame	NOUN	célébrité
everything	PRON	tout
avenue	VERB	avenue
travel	NOUN	voyage
scale	NOUN	echelle
break	VERB	break
oregon	PROPN	oregon
capacity	NOUN	capacité
fictional	ADJ	fictive
exchange	NOUN	échange
cite	VERB	citées
typically	ADV	typiquement
agreement	NOUN	accord
translation	NOUN	traduction
kansas	PROPN	kansas
manage	VERB	gérée
charge	VERB	charge
dedicated	ADJ	dédiée
nearby	ADV	proximité
resident	NOUN	résidants
piece	NOUN	piece
growth	NOUN	croissance
trust	NOUN	trust
apply	VERB	appliquée
drum	NOUN	batterie
issue	VERB	émis
murder	NOUN	assassiner
normal	ADJ	normale
twenty	NUM	twenty
avoid	VERB	éviter
tony	ADV	tony
norwegian	PROPN	norvégiens
criterion	NOUN	critère
context	NOUN	contexte
revolution	NOUN	revolution
fully	ADV	complètement
aug	PROPN	aout
advance	VERB	avancés
distribution	NOUN	répartition
medicine	NOUN	médecine
garden	NOUN	jardins
turkey	PROPN	turquie
publication	NOUN	publications
impact	NOUN	impact
household	NOUN	ménages
survey	NOUN	enquête
height	NOUN	taille
morning	NOUN	matin
honor	NOUN	honneur
deep	ADV	profond
argument	NOUN	argumentation
arthur	PROPN	arthur
elizabeth	PROPN	elizabeth
disambiguation	NOUN	homonymie
worth	ADJ	worth
colorado	PROPN	colorado
median	PROPN	médiane
maryland	VERB	maryland
zone	NOUN	zone
solo	NOUN	solo
learn	VERB	apprendre
pay	VERB	paye
resolve	NOUN	décide
choice	NOUN	choix
flag	NOUN	pavillon
engineer	NOUN	ingénieur
farm	NOUN	ferme
wilson	PROPN	wilson
principal	NOUN	commettant
acquire	VERB	acquise
construct	VERB	construite
secret	ADJ	secrets
poet	NOUN	poète
orchestra	PROPN	orchestre
fix	VERB	corrigé
effort	NOUN	efforts
documentary	NOUN	documentaire
equipment	NOUN	équipements
ray	NOUN	raie
yellow	ADJ	jaunes
guard	VERB	gardes
pressure	NOUN	pression
grant	NOUN	subvention
prison	NOUN	prison
freedom	NOUN	liberté
norway	PROPN	norvège
store	VERB	stocker
taylor	NOUN	taylor
quarter	NOUN	quart
designate	VERB	désignée
independence	NOUN	indépendance
platform	NOUN	plate
rome	VERB	rome
teacher	NOUN	professeur
copy	NOUN	copiez
nuclear	ADJ	nucléaires
sep	PROPN	sep
easily	ADV	facilement
thank	VERB	remercier
description	NOUN	descriptif
institution	NOUN	institutions
facility	NOUN	équipements
target	VERB	cibles
stack	NOUN	empiler
rationale	NOUN	raisonnement
stat	PROPN	stat
combine	VERB	combiné
bronze	NOUN	bronze
sort	VERB	tri
host	VERB	hébergé
programming	NOUN	programmation
sri	PROPN	sri
railroad	NOUN	railroad
unique	ADJ	uniques
define	VERB	définie
ocean	NOUN	océan
cell	NOUN	cell
missouri	PROPN	missouri
concert	NOUN	concert
improve	VERB	améliorez
biography	NOUN	biographie
loan	NOUN	emprunt
contact	NOUN	contacter
holy	ADJ	saintes
tennessee	PROPN	tennessee
sub	VERB	sub
safety	NOUN	sûreté
stephen	PROPN	stéphane
paint	VERB	peinture
price	NOUN	prix
entirely	ADV	entièrement
mexican	PROPN	mexicaines
leadership	NOUN	leadership
fly	VERB	volants
message	NOUN	message
municipal	ADJ	municipales
serious	ADJ	sérieux
headquarter	NOUN	siège
officially	ADV	officiellement
cemetery	NOUN	cimetière
memory	NOUN	souvenir
generation	NOUN	génération
final	NOUN	finale
fox	PROPN	renard
destroy	VERB	détruite
foot	NOUN	pieds
guy	NOUN	mec
philippine	NOUN	philippines
reveal	VERB	révélés
organize	VERB	organisé
conservative	ADJ	conservatisme
share	NOUN	partage
maria	PROPN	maría
disease	NOUN	maladie
philosophy	NOUN	philosophique
arrive	VERB	arrivés
divide	VERB	divisé
floor	NOUN	etage
logo	PROPN	logo
cancer	NOUN	cancer
tax	NOUN	impôts
expect	VERB	attendus
traffic	NOUN	trafic
concern	NOUN	inquiétudes
graduate	VERB	diplômée
guest	NOUN	invité
jews	PROPN	juifs
economy	NOUN	économie
storm	NOUN	orage
protect	VERB	protégées
bowl	NOUN	gamelle
classic	NOUN	classic
damage	NOUN	dégats
harry	PROPN	harry
davis	PROPN	davis
challenge	NOUN	gageure
mark	VERB	marquées
density	NOUN	densités
literary	ADJ	littéraire
htm	INTJ	htm
ben	PROPN	ben
transportation	NOUN	transports
kentucky	PROPN	kentucky
sale	NOUN	soldes
fleet	NOUN	flotte
capture	VERB	capturées
extra	ADJ	supplémentaires
recognize	VERB	reconnu
arizona	PROPN	arizona
compare	VERB	comparés
theme	NOUN	thème
francis	NOUN	francis
moscow	PROPN	moscou
interested	ADJ	intéressée
hear	VERB	entendu
behavior	NOUN	comportement
transfer	VERB	transférées
environmental	ADJ	environnemental
blank	ADJ	vide
assign	VERB	attribué
tennis	NOUN	tennis
percent	NOUN	pourcent
log	NOUN	grumes
display	NOUN	afficher
convention	NOUN	convention
ring	NOUN	bague
joint	ADJ	joint
brian	PROPN	brian
deputy	NOUN	adjoint
plan	VERB	prévu
yard	NOUN	verges
communist	NOUN	communisme
agent	NOUN	mandataire
difference	NOUN	différence
czech	PROPN	tchèque
exactly	ADV	exactement
stay	VERB	reste
title	VERB	intitulée
combat	NOUN	combattre
palace	NOUN	palais
order	VERB	commandés
opposition	NOUN	opposition
wrestle	VERB	catch
critic	NOUN	critiques
grow	VERB	grandir
hand	NOUN	mains
participate	VERB	participé
poetry	NOUN	poésie
turkish	PROPN	turques
promotion	NOUN	promotion
apparently	ADV	apparemment
battalion	NOUN	bataillon
mobile	NOUN	mobile
row	VERB	rangées
metropolitan	PROPN	métropolitain
existence	NOUN	existence
eye	NOUN	oculaire
louisiana	PROPN	louisiane
lewis	VERB	lewis
melbourne	NOUN	melbourne
austria	PROPN	autriche
brigade	NOUN	brigade
screen	NOUN	screen
risk	NOUN	risques
conduct	VERB	mené
lat	NOUN	lat
ban	NOUN	ban
legislative	ADJ	législative
definition	NOUN	définition
indeed	ADV	effectivement
draw	VERB	tirage
application	NOUN	application
steel	NOUN	acier
presence	NOUN	présence
expansion	NOUN	agrandissement
earl	PROPN	earl
max	PROPN	max
wild	ADJ	wild
comic	ADJ	comic
adopt	VERB	adoptées
easy	ADJ	facile
plus	CCONJ	plus
happy	ADJ	heureuses
iowa	PROPN	iowa
save	VERB	économiser
theater	NOUN	théatre
chance	NOUN	hasard
prevent	VERB	empêcher
linecolor	PROPN	linecolor
object	NOUN	objet
bird	NOUN	oiseaux
spread	VERB	propagation
cape	NOUN	cape
identify	VERB	identifiée
mine	PRON	miens
jul	PROPN	jul
teach	VERB	enseignement
guideline	NOUN	directives
simon	PROPN	simon
depth	NOUN	profondeur
lyric	NOUN	paroles
christmas	PROPN	noël
decline	VERB	décliné
greece	PROPN	grece
express	VERB	exprès
federation	PROPN	fédération
journalist	NOUN	journaliste
intelligence	NOUN	renseignement
connection	NOUN	branchement
display	VERB	affichée
portuguese	PROPN	portugaise
declare	VERB	déclarées
constitution	NOUN	constitution
presidential	ADJ	présidentielle
plot	NOUN	complot
end	VERB	ends
pilot	NOUN	pilot
relatively	ADV	relativement
educate	VERB	éduquée
manchester	NOUN	manchester
queensland	NOUN	queensland
americans	PROPN	américains
introduction	NOUN	introduction
vehicle	NOUN	véhicule
stock	NOUN	stock
israeli	ADJ	israélien
frequently	ADV	fréquent
northwest	NOUN	northwest
drug	NOUN	drogue
visit	VERB	visite
portion	NOUN	portion
residence	NOUN	résidence
walter	NOUN	walter
pov	NOUN	pov
interesting	ADJ	intéressante
moon	NOUN	lunaire
bell	NOUN	cloche
athletic	NOUN	athlétisme
reduce	VERB	réduit
wind	NOUN	vent
oklahoma	PROPN	oklahoma
architect	VERB	architecte
electronic	ADJ	électroniques
crown	NOUN	couronnes
anderson	PROPN	anderson
step	NOUN	step
weapon	NOUN	armements
unable	ADJ	incapable
neutral	ADJ	neutre
connect	VERB	connectée
switzerland	NOUN	suisse
expatriate	NOUN	expatrié
arm	VERB	armés
weekly	NOUN	hebdo
rate	VERB	notation
programme	NOUN	programme
squad	VERB	escouade
multi	VERB	multi
dynasty	NOUN	dynastie
cold	ADJ	rhume
grant	VERB	accordées
socorro	PROPN	socorro
alliance	NOUN	alliance
sam	PROPN	sam
alabama	PROPN	alabama
albert	PROPN	albert
tropical	ADJ	tropiques
vietnam	PROPN	vietnam
dvd	NOUN	dvd
heat	NOUN	chaleur
fan	NOUN	fans
surround	VERB	entourant
credit	NOUN	crédit
common	NOUN	commons
boat	NOUN	bateau
box	NOUN	boîtes
ethnic	ADJ	ethnique
speak	VERB	parlant
arena	NOUN	arena
core	NOUN	core
dog	NOUN	chiens
athletic	ADJ	athlétique
negative	ADJ	négative
confirm	VERB	confirmé
sixth	ADJ	sixth
edge	NOUN	bord
jesus	PROPN	jésus
tool	NOUN	outillage
colonel	NOUN	colonel
weak	ADJ	faiblesse
choose	VERB	choisi
brand	NOUN	marque
nfl	NOUN	nfl
supply	NOUN	approvisionnement
tradition	NOUN	tradition
elementary	PROPN	primaire
spirit	PROPN	esprit
task	NOUN	tâche
slightly	ADV	légèrement
howard	PROPN	howard
incident	NOUN	incident
sunday	PROPN	sunday
discuss	VERB	discuter
stat	NOUN	stats
climate	NOUN	climat
purchase	VERB	achetée
communication	NOUN	communications
chapter	NOUN	chapitre
singapore	PROPN	singapour
situate	VERB	située
license	NOUN	permis
haven	VERB	haven
citizen	NOUN	citoyens
visual	ADJ	visuelle
pope	NOUN	pape
sit	VERB	assise
glass	NOUN	vitre
miller	PROPN	miller
post	VERB	publiée
estimate	VERB	estimées
brazilian	PROPN	brésilien
sexual	ADJ	sexuel
defence	NOUN	défense
respectively	ADV	respectivement
concern	VERB	concernant
rich	ADJ	riches
fast	VERB	rapide
extensive	ADJ	extensive
exhibition	NOUN	expositions
speech	NOUN	discours
proposal	NOUN	proposition
straight	ADV	hétéro
internal	ADJ	internes
effective	ADJ	efficace
solution	NOUN	solution
fashion	NOUN	mode
orange	PROPN	orange
argentina	PROPN	argentine
brief	NOUN	bref
adult	NOUN	adulte
newly	ADV	nouvellement
identity	NOUN	identité
inspire	VERB	inspiré
egypt	PROPN	égypte
patrick	VERB	patrick
quebec	PROPN	québec
connecticut	PROPN	connecticut
anthony	PROPN	anthony
permanent	ADJ	permanente
phase	NOUN	phase
audience	NOUN	audience
motion	NOUN	motion
blue	NOUN	blues
hungarian	PROPN	hongroise
arab	PROPN	arabe
train	NOUN	trains
set	NOUN	ensembles
rank	VERB	classés
unlike	ADP	contrairement
gmina	NOUN	gmina
criminal	ADJ	criminels
commonwealth	NOUN	commonwealth
finish	NOUN	finis
scope	NOUN	portée
accuse	VERB	accusés
warn	VERB	alerte
alan	PROPN	alain
object	VERB	objets
diego	PROPN	diego
contest	NOUN	concours
fighter	NOUN	chasseur
beat	VERB	beat
extremely	ADV	extrêmement
ford	PROPN	gué
swiss	VERB	suisses
sorry	ADJ	désolé
houston	PROPN	houston
worldwide	ADV	mondiale
cathedral	NOUN	cathédrale
reality	NOUN	réalité
adam	PROPN	adam
vandalism	NOUN	vandalisme
enemy	NOUN	ennemies
youtube	VERB	youtube
assess	VERB	évaluées
billion	NUM	billion
bury	VERB	enfoui
belgium	NOUN	belgique
respect	NOUN	respect
rare	ADJ	rareté
detroit	PROPN	détroit
graduate	NOUN	diplômés
explain	VERB	expliquez
maximum	ADJ	maximale
neither	CCONJ	ni
notify	VERB	aviser
painter	NOUN	peintre
hamilton	PROPN	hamilton
attempt	VERB	essayé
universe	NOUN	universe
obvious	ADJ	évident
suffer	VERB	subie
aid	NOUN	aides
driver	NOUN	pilote
folk	NOUN	folk
dan	PROPN	dan
khan	PROPN	khan
baby	NOUN	bébé
denmark	VERB	danemark
tokyo	PROPN	tokyo
billboard	NOUN	panneau
anne	PROPN	anne
danish	PROPN	danoises
formula	NOUN	formule
interior	PROPN	interieur
kevin	PROPN	kévin
weather	NOUN	temps
powerful	ADJ	puissant
muslim	ADJ	musulmans
publisher	NOUN	éditeur
precede	VERB	précédant
eric	PROPN	éric
approve	VERB	approuvé
achieve	VERB	atteint
douglas	PROPN	douglas
provincial	ADJ	provincial
fund	NOUN	fonds
portugal	PROPN	portugal
athlete	NOUN	athlètes
audio	PROPN	acoustique
cat	NOUN	chats
valid	ADJ	valables
chemical	PROPN	chimique
lane	NOUN	lane
update	VERB	actualisation
ncaa	PROPN	ncaa
domestic	ADJ	domestiques
ali	PROPN	ali
false	ADJ	faux
equivalent	ADJ	équivalentes
catch	VERB	attrapée
christ	PROPN	christ
puerto	PROPN	puerto
partner	NOUN	associé
romania	PROPN	roumanie
aviation	NOUN	aviation
failure	NOUN	échec
ward	NOUN	ward
strength	NOUN	résistance
knight	PROPN	knight
hungary	PROPN	hongrie
recording	NOUN	enregistrements
juan	PROPN	juan
mississippi	PROPN	mississippi
call	NOUN	appels
criticism	NOUN	critique
magic	NOUN	magie
gordon	PROPN	gordon
treaty	NOUN	traité
antonio	VERB	antonio
selection	NOUN	choix
rear	VERB	arrière
colonial	NOUN	colonial
motor	NOUN	moteur
obtain	VERB	obtenues
circuit	NOUN	circuit
wish	VERB	souhait
compilation	NOUN	compilation
harvard	PROPN	harvard
islamic	PROPN	islamiste
determine	VERB	déterminées
geography	NOUN	géographie
arkansa	NOUN	arkansas
fuel	NOUN	combustible
artillery	NOUN	artillerie
medieval	ADJ	médiévale
inclusion	NOUN	inclusion
recognition	NOUN	reconnaissance
moment	NOUN	moment
succeed	VERB	réussi
historian	PROPN	historien
physics	NOUN	physique
allen	VERB	allen
watch	VERB	regardez
kitt	PROPN	kitt
grey	PROPN	gris
launch	NOUN	lancement
dave	PROPN	dave
philip	PROPN	philippe
iraq	PROPN	irak
ukraine	VERB	ukraine
tamil	PROPN	tamoul
shift	NOUN	maj
share	VERB	partagées
austrian	PROPN	autrichiennes
door	NOUN	porte
investigation	NOUN	enquête
princess	VERB	princesse
trail	NOUN	sentier
hundred	NUM	hundred
requirement	NOUN	exigences
kim	PROPN	kim
ltd	PROPN	ltée
metre	NOUN	mètres
gray	ADJ	gray
sector	NOUN	secteur
dean	PROPN	doyen
agricultural	ADJ	agricole
incorporate	VERB	incorporés
escape	VERB	échapper
corner	NOUN	corner
commission	VERB	commandé
mill	NOUN	moulin
mrs	PROPN	mme
temperature	NOUN	température
settle	VERB	réglés
spacewatch	VERB	spacewatch
remember	VERB	mémoriser
miami	PROPN	miami
spot	NOUN	spot
progress	NOUN	progrès
planet	NOUN	planete
occupy	VERB	occupé
usage	NOUN	utilisation
refuse	VERB	refusées
borough	NOUN	arrondissement
truth	NOUN	verite
clark	NOUN	clark
sufficient	ADJ	suffisantes
equal	ADJ	égales
administrator	NOUN	administratrice
factory	NOUN	fabrique
derive	VERB	dérivé
outstanding	ADJ	remarquables
flow	VERB	flux
peer	NOUN	pair
generate	VERB	génère
shape	NOUN	shape
creator	NOUN	créatrice
option	NOUN	option
lincoln	NOUN	lincoln
budget	NOUN	budgétaire
sky	NOUN	sky
legend	NOUN	légendes
arrest	VERB	arrêtés
forum	NOUN	forum
metro	PROPN	métro
strike	VERB	strike
injury	NOUN	préjudice
ryan	PROPN	ryan
zero	NUM	zero
convert	VERB	convertis
violence	NOUN	violences
significantly	ADV	significativement
control	VERB	contrôlées
welsh	NOUN	galloise
drop	VERB	chuté
roger	PROPN	reçu
pdf	VERB	pdf
distinguish	VERB	distinguées
samuel	PROPN	samuel
translate	VERB	traduites
chapel	NOUN	chapelle
frederick	PROPN	frédéric
thousand	NOUN	milliers
offensive	ADJ	offensif
factor	NOUN	facteur
rename	ADJ	renommer
resistance	NOUN	résistance
junction	NOUN	junction
tim	PROPN	tim
contribute	VERB	contribué
medium	ADJ	moyen
device	NOUN	appareil
profit	NOUN	profit
dream	NOUN	reve
twelve	NUM	twelve
universal	ADJ	universal
typical	ADJ	typiques
skill	VERB	aptitudes
buy	VERB	achetées
passenger	NOUN	passager
cleveland	PROPN	cleveland
funding	NOUN	financement
agriculture	NOUN	agriculture
decade	NOUN	décennies
signal	NOUN	signaux
reform	NOUN	reforme
organisation	NOUN	organisation
column	NOUN	colonne
defunct	ADJ	défunte
utah	PROPN	utah
qualify	VERB	qualifiés
indicate	VERB	indiquez
ukrainian	ADJ	ukrainiennes
gay	PROPN	homosexualité
amateur	ADJ	amateurs
obviously	ADV	manifestement
flora	PROPN	flora
gene	NOUN	gènes
soul	NOUN	âmes
alt	VERB	alt
montreal	ADJ	montréal
walker	NOUN	walker
entrance	NOUN	entrée
path	NOUN	sentier
nice	ADJ	sympa
string	PROPN	chaîne
influence	VERB	influencé
occur	VERB	survenir
abandon	VERB	abandonnés
human	NOUN	humains
pair	VERB	pair
flat	ADJ	plats
sample	NOUN	échantillon
ban	VERB	interdits
moore	PROPN	moore
strongly	ADV	fortement
attorney	NOUN	avocat
mathematic	NOUN	mathématique
canal	NOUN	canal
dublin	PROPN	dublin
surname	NOUN	nom
brain	NOUN	cerveaux
pittsburgh	PROPN	pittsburgh
blog	NOUN	blog
economic	NOUN	économie
seventh	ADJ	septième
alex	PROPN	alex
heavily	ADV	fortement
painting	NOUN	peintures
recipient	NOUN	bénéficiaires
controversial	ADJ	controverse
controversy	NOUN	controverse
josé	PROPN	jose
conservation	NOUN	préservation
marie	ADJ	marie
chain	NOUN	enchaîner
reader	NOUN	lecteurs
carl	PROPN	carl
violation	NOUN	violation
wave	NOUN	vague
circle	PROPN	cercle
invasion	NOUN	envahir
jimmy	PROPN	jimmy
opportunity	NOUN	opportunités
colspan	PROPN	colspan
orthodox	ADJ	orthodoxe
formal	ADJ	formels
second	NOUN	secondes
cycle	NOUN	cycle
doubt	VERB	doute
golf	NOUN	golf
constituency	NOUN	circonscription
closely	ADV	étroitement
huge	ADJ	énormes
andy	PROPN	andy
indonesia	PROPN	indonésie
mon	INTJ	mon
diocese	NOUN	diocèse
tank	NOUN	réservoir
advice	NOUN	conseil
senator	NOUN	sénateur
malaysia	ADV	malaisien
finland	NOUN	finlande
lawyer	NOUN	avocat
seattle	NOUN	seattle
gain	VERB	gain
index	NOUN	index
runner	NOUN	runner
crisis	NOUN	crise
cinema	NOUN	cinémas
matt	PROPN	matt
hollywood	NOUN	hollywood
reaction	NOUN	réaction
document	NOUN	documents
lawrence	PROPN	laurent
pattern	NOUN	motif
atlanta	PROPN	atlanta
review	VERB	revu
perfect	ADJ	parfaits
restore	VERB	restaurée
bruce	NOUN	bruce
baltimore	PROPN	baltimore
baron	PROPN	baron
pan	VERB	pan
commune	NOUN	commune
fantasy	NOUN	imaginaire
duty	NOUN	devoir
chair	NOUN	chaise
broad	ADJ	large
opposite	ADJ	opposé
stuff	NOUN	trucs
aged	ADJ	vieilli
street	NOUN	rues
nick	PROPN	nick
anna	PROPN	anna
billy	ADV	billy
extension	NOUN	prolongement
kent	VERB	kent
parliamentary	ADJ	parlementaire
kelly	PROPN	kelly
shoot	VERB	fusillade
ready	ADJ	prête
pick	VERB	pick
songwriter	NOUN	compositeur
aware	ADJ	consciente
jordan	PROPN	jordanie
dictionary	PROPN	dictionnaire
composition	NOUN	composition
salt	NOUN	salé
bangladesh	VERB	bangladesh
bot	PROPN	bot
benefit	VERB	bénéfice
schedule	VERB	prévu
advertise	VERB	publicitaire
maine	NOUN	maine
retirement	NOUN	retraite
scientist	NOUN	scientifiques
dam	NOUN	dam
block	NOUN	blocages
las	PROPN	las
print	NOUN	imprimé
technique	NOUN	techniques
anniversary	VERB	anniversaire
request	VERB	demandée
discovery	NOUN	découverte
expedition	NOUN	expédition
citation	NOUN	citation
und	VERB	und
meanwhile	ADV	entretemps
hampshire	PROPN	hampshire
creative	ADJ	créatifs
maintain	VERB	maintenir
pierre	NOUN	pierre
detail	VERB	détaillées
fact	NOUN	faits
